agent,model,runtime,task,run_id,category,reasoning
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work (200/201), but GET /api/articles/feed consistently returns 422 with an application error payload (""Article not found""), indicating incorrect feed business logic/route handling rather than missing endpoints or schema formatting. The agent also got stuck repeatedly inspecting headers/token instead of fixing the underlying feed logic."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_2,server_startup_failure,"The server fails to start under the test harness because Uvicorn cannot import the application entrypoint (`ModuleNotFoundError: No module named 'src'`). This import/entrypoint/package layout issue prevents the API from being reachable, leading to widespread test failures."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_0,logic_error,"The server starts and most endpoints pass, but the Update User PUT triggers a 500 due to a SQLAlchemy session misuse: the log shows `InvalidRequestError: Instance '<User ...>' is not persistent within this Session`, meaning the code is operating on a detached User object (e.g., from a different session) during update/refresh/commit."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_1,logic_error,"The server starts and many routes respond, but core behaviors fail at runtime due to incorrect auth/user handling (e.g., `unfollow_user` crashes because `user` is `None`, leading to 500s) and several endpoints return 401/404 from broken dependency/route logic rather than missing server startup."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_2,logic_error,"The server starts and routes exist, but core request/authorization logic is broken: register/login return 422 due to mismatched request schema, and most other endpoints incorrectly return 401. Additionally, server logs show a SQLAlchemy DetachedInstanceError when accessing current_user.favorites, indicating faulty session/lazy-loading handling in endpoint logic."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres-sqlalchemy,run_0,logic_error,"The server starts and most endpoints work, but GET /api/articles/feed consistently returns 404 (""Article not found"") even though the route exists, indicating incorrect handler logic or dependency/auth flow causing an erroneous 404 instead of returning the feed payload."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres-sqlalchemy,run_1,logic_error,"The server starts and all required routes exist, but authenticated endpoints consistently return 401 after a successful login, indicating broken auth/token handling (e.g., token not issued/validated per spec or Authorization header parsing mismatch). Additionally, article/comment lookups use a null slug in tests (404s), suggesting create/list responses don’t provide a valid slug or state isn’t persisted correctly, which is behavioral rather than missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-sqlite-sqlalchemy,run_0,schema_format_error,"The server starts and most endpoints return 200 (per logs), but the test suite reports many assertion failures across articles/comments operations, indicating the JSON payloads don’t match the expected RealWorld API schema (e.g., field names like articlesCount vs articles_count, tagList vs tag_list, createdAt/updatedAt casing, etc.). The only clear missing endpoint behavior is /api/articles/feed returning 404, but the dominant failure pattern is response-format mismatches rather than missing routes or startup issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most routes exist (200/401/404 responses), but authentication/authorization and resource creation logic is broken: protected endpoints consistently return 401 even after login, and article/comment flows produce null slugs leading to 404s. This indicates incorrect JWT handling and/or request/response model parsing (nested {""user""}/{""article""} bodies), causing state not to be created and subsequent lookups to fail."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-sqlite-sqlalchemy,run_2,schema_format_error,"The server starts and routes exist, but many POST requests return 422 because FastAPI is validating the wrong request body shape (expects top-level fields like username/email/password instead of nested objects like {""user"": {...}} / {""article"": {...}}). Several 404s (e.g., /api/articles/feed, profiles, comments) also appear, but the dominant failure across core flows is incorrect request/response schema handling causing widespread validation errors."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-unconstrained,run_0,logic_error,"The server starts and routes respond, but comment creation crashes with a 500 due to application logic/model mismatch: the code assigns `comment.article_slug = slug` even though the Pydantic `Comment` model has no `article_slug` field, causing a ValueError and failing the comment-related tests."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-unconstrained,run_1,incomplete_implementation,"The server is running and most endpoints work, but key API surface is missing/incorrect: GET /api/articles/feed returns 404 (endpoint not implemented/registered) and PUT /api/user returns 422 validation errors, indicating the update-user request body/schema isn’t implemented to match the expected contract."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres,run_1,server_startup_failure,"The server fails to start due to a missing dependency: `ModuleNotFoundError: No module named 'jwt'` in `auth_service.py`, preventing the Flask app from importing routes/services and causing all API tests to fail."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres,run_2,logic_error,"The server starts and routes exist, but multiple GET endpoints return 500 due to runtime behavior bugs: Flask fails to jsonify ORM objects (e.g., ""TypeError: Object of type UserTable is not JSON serializable""), indicating the handlers/services are returning model instances instead of serializable dicts. Earlier logs also show DB init/migration logic not being executed in the actual server run (UndefinedTable users), further pointing to incorrect startup/runtime logic rather than missing endpoints or schema-only mismatches."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_1,logic_error,"The server starts and all endpoints exist (including POST /api/articles/:slug/favorite returning 200), but the single failing test is specifically the Favorite Article POST behavior, indicating the endpoint’s state mutation or returned favorited/favoritesCount logic is incorrect despite the correct route/response presence."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_2,logic_error,"The server is running and responding, but core auth logic is broken: registration throws a 500 due to `AuthService` missing `_hash_password`, and many subsequent endpoints return 401/422/404 as a cascade from failed user creation/auth and incorrect slug/route handling (e.g., requests hitting `/api/articles/null`)."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_0,logic_error,"The server starts and routes exist, but core GET /articles queries crash with an UnboundLocalError in ArticleRepository.get_all (local variable 'Article' referenced before assignment), causing widespread 500s. Additionally, the clean-architecture verifier reports dependency violations, but the primary test failures are due to this runtime logic/implementation bug in the repository layer."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_1,logic_error,"The server starts and the relevant endpoints exist and return 200, but the Favorite Article and Follow Profile POST tests still fail, indicating incorrect state mutation/relationship handling (e.g., favoriting/following not persisted or wrong favoritesCount/following behavior) rather than missing routes or schema/format issues."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_2,logic_error,"The server starts and most endpoints work, but specific article listing filters (by author/favorited) crash with a runtime NameError in article_repository.py because User is referenced without being defined/imported, causing 500s for those GET endpoints."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_0,logic_error,"The server starts and routes exist, but requests fail due to runtime database logic/state issues: SQLAlchemy raises `sqlite3.OperationalError: no such table: follows`, indicating migrations/table creation weren’t executed or are inconsistent with the ORM models. The agent also gets stuck deleting the DB file repeatedly instead of fixing initialization/migration, leading to persistent 500/422 failures."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_1,logic_error,"The server starts and most endpoints work, but specific requests trigger 500s due to incorrect SQLAlchemy query logic (e.g., an ambiguous join to Tag causing InvalidRequestError). This is a behavioral/ORM usage bug rather than missing endpoints or a startup/configuration failure."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-postgres,run_1,logic_error,"The server starts and routes are present, but requests fail with 422/500 due to a broken SQLAlchemy model configuration: `Article.tags` uses `back_populates='tags'` while `Tag` has no corresponding `tags` relationship, causing mapper initialization to fail and cascading 500s across endpoints."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-postgres-sqlalchemy,run_2,logic_error,"The server starts and routes are present, but core behaviors crash at runtime due to missing/incorrect model methods and request handling (e.g., `AttributeError: 'User' object has no attribute 'to_profile_dict'` causing 500s on profile follow/unfollow, and multiple endpoints returning 422/500). This indicates broken application logic rather than missing endpoints or schema-only mismatches."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-sqlite,run_1,logic_error,"The server starts and all relevant profile/follow endpoints exist and return 200 per logs, but the specific tests for Profile GET and Follow/Unfollow still fail, indicating incorrect behavior/state handling (e.g., wrong `following` flag, follower relationship not persisted/queried correctly, or auth user resolution issues) rather than missing routes or response formatting."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-sqlite-sqlalchemy,run_0,logic_error,"The server starts and most routes exist (many 200s), but authenticated endpoints consistently return 401 after a successful login, indicating broken auth/token handling. Additionally, article/comment lookups hit `/api/articles/null` and return 404, suggesting incorrect slug creation/propagation in the API flow rather than missing endpoints."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-unconstrained,run_2,logic_error,"The server starts and most endpoints return 200/201, but the Favorite Article POST test fails, indicating the endpoint exists yet behaves incorrectly (e.g., not properly authenticating/updating favorite state or returning the expected favorited/favoritesCount changes). This is a behavioral bug rather than missing routes or startup issues."
