agent,model,granularity,group,n_constraints,pass_at_1,pass_at_3,pass_power_3,passed_assertions_perc,strict_assertions_perc,n_succeeded,n_executed
mini_swe_sdk,qwen3-coder-next,constraint_type,clean_architecture,,0.1250,0.3250,0.0361,0.5777,0.5565,15,120
mini_swe_sdk,qwen3-coder-next,constraint_type,postgres,,0.1354,0.3438,0.0289,0.5187,0.5053,13,96
mini_swe_sdk,qwen3-coder-next,constraint_type,sequelize,,0.0417,0.1250,0.0046,0.5002,0.5002,2,48
mini_swe_sdk,qwen3-coder-next,constraint_type,sqlalchemy,,0.1875,0.4375,0.0486,0.5166,0.4749,9,48
mini_swe_sdk,qwen3-coder-next,constraint_type,sqlite,,0.1458,0.3125,0.0579,0.5741,0.5535,14,96
mini_swe_sdk,qwen3-coder-next,framework_constraint,aiohttp:clean_architecture,,0.0667,0.2000,0.0074,0.3743,0.3743,1,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,aiohttp:postgres,,0.1667,0.5000,0.0185,0.3279,0.3279,2,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,aiohttp:sqlalchemy,,0.1667,0.5000,0.0185,0.4397,0.4397,2,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,aiohttp:sqlite,,0.1667,0.5000,0.0185,0.5345,0.5345,2,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,django:clean_architecture,,0.1333,0.4000,0.0148,0.4393,0.3533,2,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,django:postgres,,0.0000,0.0000,0.0000,0.2397,0.1330,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,django:sqlalchemy,,0.0000,0.0000,0.0000,0.3802,0.2132,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,django:sqlite,,0.0833,0.2500,0.0093,0.4491,0.3888,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,express:clean_architecture,,0.1333,0.4000,0.0148,0.7154,0.7154,2,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,express:postgres,,0.0833,0.2500,0.0093,0.7780,0.7780,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,express:sequelize,,0.0833,0.2500,0.0093,0.6591,0.6591,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,express:sqlite,,0.0833,0.2500,0.0093,0.5951,0.5951,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastapi:clean_architecture,,0.1333,0.4000,0.0148,0.5607,0.5607,2,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastapi:postgres,,0.0833,0.2500,0.0093,0.4879,0.4879,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastapi:sqlalchemy,,0.0833,0.2500,0.0093,0.5109,0.5109,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastapi:sqlite,,0.3333,0.5000,0.2593,0.6563,0.6563,4,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastify:clean_architecture,,0.0000,0.0000,0.0000,0.6244,0.6244,0,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastify:postgres,,0.0000,0.0000,0.0000,0.5810,0.5810,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastify:sequelize,,0.0000,0.0000,0.0000,0.4790,0.4790,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,fastify:sqlite,,0.0000,0.0000,0.0000,0.5624,0.5624,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,flask:clean_architecture,,0.4000,0.8000,0.2222,0.7476,0.6641,6,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,flask:postgres,,0.5000,1.0000,0.1667,0.6733,0.6733,6,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,flask:sqlalchemy,,0.5000,1.0000,0.1667,0.7356,0.7356,6,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,flask:sqlite,,0.4167,0.7500,0.1574,0.8049,0.7006,5,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,hono:clean_architecture,,0.0667,0.2000,0.0074,0.4722,0.4722,1,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,hono:postgres,,0.0833,0.2500,0.0093,0.4118,0.4118,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,hono:sequelize,,0.0000,0.0000,0.0000,0.3330,0.3330,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,hono:sqlite,,0.0000,0.0000,0.0000,0.4529,0.4529,0,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,koa:clean_architecture,,0.0667,0.2000,0.0074,0.6878,0.6878,1,15
mini_swe_sdk,qwen3-coder-next,framework_constraint,koa:postgres,,0.1667,0.5000,0.0185,0.6497,0.6497,2,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,koa:sequelize,,0.0833,0.2500,0.0093,0.5296,0.5296,1,12
mini_swe_sdk,qwen3-coder-next,framework_constraint,koa:sqlite,,0.0833,0.2500,0.0093,0.5376,0.5376,1,12
openhands_sdk,devstral-small,framework,aiohttp,,0.0000,0.0000,0.0000,0.0571,0.0571,0,28
openhands_sdk,devstral-small,framework,django,,0.0000,0.0000,0.0000,0.0318,0.0257,0,28
openhands_sdk,devstral-small,framework,fastapi,,0.0000,0.0000,0.0000,0.0041,0.0041,0,24
openhands_sdk,devstral-small,framework,flask,,0.0000,0.0000,0.0000,0.1186,0.1025,0,30
openhands_sdk,devstral-small,framework,aiohttp,0,0.0000,0.0000,0.0000,0.2149,0.2149,0,3
openhands_sdk,devstral-small,framework,aiohttp,1,0.0000,0.0000,0.0000,0.0693,0.0693,0,9
openhands_sdk,devstral-small,framework,aiohttp,2,0.0000,0.0000,0.0000,0.0167,0.0167,0,12
openhands_sdk,devstral-small,framework,aiohttp,3,0.0000,0.0000,0.0000,0.0408,0.0408,0,4
openhands_sdk,devstral-small,framework,django,0,0.0000,0.0000,0.0000,0.0305,0.0305,0,3
openhands_sdk,devstral-small,framework,django,1,0.0000,0.0000,0.0000,0.0314,0.0212,0,9
openhands_sdk,devstral-small,framework,django,2,0.0000,0.0000,0.0000,0.0483,0.0407,0,11
openhands_sdk,devstral-small,framework,django,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,5
openhands_sdk,devstral-small,framework,fastapi,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,2
openhands_sdk,devstral-small,framework,fastapi,1,0.0000,0.0000,0.0000,0.0000,0.0000,0,7
openhands_sdk,devstral-small,framework,fastapi,2,0.0000,0.0000,0.0000,0.0102,0.0102,0,10
openhands_sdk,devstral-small,framework,fastapi,3,0.0000,0.0000,0.0000,0.0000,0.0000,0,5
openhands_sdk,devstral-small,framework,flask,0,0.0000,0.0000,0.0000,0.1287,0.1287,0,3
openhands_sdk,devstral-small,framework,flask,1,0.0000,0.0000,0.0000,0.1785,0.1785,0,9
openhands_sdk,devstral-small,framework,flask,2,0.0000,0.0000,0.0000,0.1259,0.0902,0,12
openhands_sdk,devstral-small,framework,flask,3,0.0000,0.0000,0.0000,0.0092,0.0000,0,6
openhands_sdk,devstral-small,runtime,uv,,0.0000,0.0000,0.0000,0.0529,0.0474,0,110
openhands_sdk,devstral-small,runtime,uv,0,0.0000,0.0000,0.0000,0.0936,0.0936,0,11
openhands_sdk,devstral-small,runtime,uv,1,0.0000,0.0000,0.0000,0.0698,0.0673,0,34
openhands_sdk,devstral-small,runtime,uv,2,0.0000,0.0000,0.0000,0.0503,0.0394,0,45
openhands_sdk,devstral-small,runtime,uv,3,0.0000,0.0000,0.0000,0.0125,0.0102,0,20
openhands_sdk,devstral-small,global,all,,0.0000,0.0000,0.0000,0.0529,0.0474,0,110
openhands_sdk,devstral-small,global,all,0,0.0000,0.0000,0.0000,0.0936,0.0936,0,11
openhands_sdk,devstral-small,global,all,1,0.0000,0.0000,0.0000,0.0698,0.0673,0,34
openhands_sdk,devstral-small,global,all,2,0.0000,0.0000,0.0000,0.0503,0.0394,0,45
openhands_sdk,devstral-small,global,all,3,0.0000,0.0000,0.0000,0.0125,0.0102,0,20
openhands_sdk,devstral-small,constraint_type,clean_architecture,,0.0000,0.0000,0.0000,0.0480,0.0389,0,53
openhands_sdk,devstral-small,constraint_type,postgres,,0.0000,0.0000,0.0000,0.0421,0.0317,0,46
openhands_sdk,devstral-small,constraint_type,sqlalchemy,,0.0000,0.0000,0.0000,0.0368,0.0337,0,43
openhands_sdk,devstral-small,constraint_type,sqlite,,0.0000,0.0000,0.0000,0.0328,0.0306,0,42
openhands_sdk,devstral-small,framework_constraint,aiohttp:clean_architecture,,0.0000,0.0000,0.0000,0.0163,0.0163,0,13
openhands_sdk,devstral-small,framework_constraint,aiohttp:postgres,,0.0000,0.0000,0.0000,0.0609,0.0609,0,12
openhands_sdk,devstral-small,framework_constraint,aiohttp:sqlalchemy,,0.0000,0.0000,0.0000,0.0371,0.0371,0,10
openhands_sdk,devstral-small,framework_constraint,aiohttp:sqlite,,0.0000,0.0000,0.0000,0.0282,0.0282,0,10
openhands_sdk,devstral-small,framework_constraint,django:clean_architecture,,0.0000,0.0000,0.0000,0.0061,0.0020,0,13
openhands_sdk,devstral-small,framework_constraint,django:postgres,,0.0000,0.0000,0.0000,0.0490,0.0464,0,11
openhands_sdk,devstral-small,framework_constraint,django:sqlalchemy,,0.0000,0.0000,0.0000,0.0483,0.0407,0,11
openhands_sdk,devstral-small,framework_constraint,django:sqlite,,0.0000,0.0000,0.0000,0.0153,0.0076,0,11
openhands_sdk,devstral-small,framework_constraint,fastapi:clean_architecture,,0.0000,0.0000,0.0000,0.0000,0.0000,0,12
openhands_sdk,devstral-small,framework_constraint,fastapi:postgres,,0.0000,0.0000,0.0000,0.0102,0.0102,0,11
openhands_sdk,devstral-small,framework_constraint,fastapi:sqlalchemy,,0.0000,0.0000,0.0000,0.0102,0.0102,0,10
openhands_sdk,devstral-small,framework_constraint,fastapi:sqlite,,0.0000,0.0000,0.0000,0.0000,0.0000,0,9
openhands_sdk,devstral-small,framework_constraint,flask:clean_architecture,,0.0000,0.0000,0.0000,0.1694,0.1372,0,15
openhands_sdk,devstral-small,framework_constraint,flask:postgres,,0.0000,0.0000,0.0000,0.0483,0.0092,0,12
openhands_sdk,devstral-small,framework_constraint,flask:sqlalchemy,,0.0000,0.0000,0.0000,0.0514,0.0468,0,12
openhands_sdk,devstral-small,framework_constraint,flask:sqlite,,0.0000,0.0000,0.0000,0.0879,0.0868,0,12
openhands_sdk,gpt-5-mini,framework,aiohttp,,0.5333,0.9000,0.3037,0.6432,0.6432,16,30
openhands_sdk,gpt-5-mini,framework,django,,0.5667,0.9000,0.3741,0.6982,0.6648,17,30
openhands_sdk,gpt-5-mini,framework,express,,0.7333,1.0000,0.4815,0.8418,0.8418,22,30
openhands_sdk,gpt-5-mini,framework,fastapi,,0.2000,0.4000,0.1111,0.2538,0.2471,6,30
openhands_sdk,gpt-5-mini,framework,fastify,,0.0000,0.0000,0.0000,0.5577,0.5577,0,30
openhands_sdk,gpt-5-mini,framework,flask,,0.5333,0.9000,0.3037,0.7264,0.7264,16,30
openhands_sdk,gpt-5-mini,framework,hono,,0.1333,0.3000,0.0370,0.1589,0.1589,4,30
openhands_sdk,gpt-5-mini,framework,koa,,0.7333,1.0000,0.4815,0.8836,0.8502,22,30
openhands_sdk,gpt-5-mini,framework,aiohttp,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,gpt-5-mini,framework,aiohttp,1,0.7778,1.0000,0.5309,0.8023,0.8023,7,9
openhands_sdk,gpt-5-mini,framework,aiohttp,2,0.4167,1.0000,0.1019,0.6356,0.6356,5,12
openhands_sdk,gpt-5-mini,framework,aiohttp,3,0.1667,0.5000,0.0185,0.2414,0.2414,1,6
openhands_sdk,gpt-5-mini,framework,django,0,0.3333,1.0000,0.0370,0.3333,0.3333,1,3
openhands_sdk,gpt-5-mini,framework,django,1,0.8889,1.0000,0.7654,0.9249,0.9249,8,9
openhands_sdk,gpt-5-mini,framework,django,2,0.5000,0.7500,0.3333,0.6167,0.5333,6,12
openhands_sdk,gpt-5-mini,framework,django,3,0.3333,1.0000,0.0370,0.7034,0.7034,2,6
openhands_sdk,gpt-5-mini,framework,express,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,gpt-5-mini,framework,express,1,0.5556,1.0000,0.2099,0.7226,0.7226,5,9
openhands_sdk,gpt-5-mini,framework,express,2,0.8333,1.0000,0.6481,0.9313,0.9313,10,12
openhands_sdk,gpt-5-mini,framework,express,3,0.6667,1.0000,0.2963,0.7626,0.7626,4,6
openhands_sdk,gpt-5-mini,framework,fastapi,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,gpt-5-mini,framework,fastapi,1,0.1111,0.3333,0.0123,0.1778,0.1778,1,9
openhands_sdk,gpt-5-mini,framework,fastapi,2,0.0833,0.2500,0.0093,0.1333,0.1333,1,12
openhands_sdk,gpt-5-mini,framework,fastapi,3,0.1667,0.5000,0.0185,0.2356,0.2023,1,6
openhands_sdk,gpt-5-mini,framework,fastify,0,0.0000,0.0000,0.0000,0.2644,0.2644,0,3
openhands_sdk,gpt-5-mini,framework,fastify,1,0.0000,0.0000,0.0000,0.7211,0.7211,0,9
openhands_sdk,gpt-5-mini,framework,fastify,2,0.0000,0.0000,0.0000,0.4486,0.4486,0,12
openhands_sdk,gpt-5-mini,framework,fastify,3,0.0000,0.0000,0.0000,0.6776,0.6776,0,6
openhands_sdk,gpt-5-mini,framework,flask,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,gpt-5-mini,framework,flask,1,0.4444,0.6667,0.3457,0.6843,0.6843,4,9
openhands_sdk,gpt-5-mini,framework,flask,2,0.5000,1.0000,0.1667,0.7583,0.7583,6,12
openhands_sdk,gpt-5-mini,framework,flask,3,0.5000,1.0000,0.1667,0.5891,0.5891,3,6
openhands_sdk,gpt-5-mini,framework,hono,0,0.0000,0.0000,0.0000,0.0000,0.0000,0,3
openhands_sdk,gpt-5-mini,framework,hono,1,0.1111,0.3333,0.0123,0.1326,0.1326,1,9
openhands_sdk,gpt-5-mini,framework,hono,2,0.1667,0.2500,0.0741,0.2144,0.2144,2,12
openhands_sdk,gpt-5-mini,framework,hono,3,0.1667,0.5000,0.0185,0.1667,0.1667,1,6
openhands_sdk,gpt-5-mini,framework,koa,0,0.6667,1.0000,0.2963,0.6667,0.6667,2,3
openhands_sdk,gpt-5-mini,framework,koa,1,0.8889,1.0000,0.7654,0.8889,0.8889,8,9
openhands_sdk,gpt-5-mini,framework,koa,2,0.6667,1.0000,0.4074,0.8776,0.8776,8,12
openhands_sdk,gpt-5-mini,framework,koa,3,0.6667,1.0000,0.2963,0.9960,0.8293,4,6
openhands_sdk,gpt-5-mini,runtime,node,,0.4000,0.5750,0.2500,0.6105,0.6022,48,120
openhands_sdk,gpt-5-mini,runtime,uv,,0.4583,0.7750,0.2731,0.5804,0.5704,55,120
openhands_sdk,gpt-5-mini,runtime,node,0,0.4167,0.5000,0.3241,0.4828,0.4828,5,12
openhands_sdk,gpt-5-mini,runtime,node,1,0.3889,0.5833,0.2469,0.6163,0.6163,14,36
openhands_sdk,gpt-5-mini,runtime,node,2,0.4167,0.5625,0.2824,0.6180,0.6180,20,48
openhands_sdk,gpt-5-mini,runtime,node,3,0.3750,0.6250,0.1528,0.6507,0.6091,9,24
openhands_sdk,gpt-5-mini,runtime,uv,0,0.8333,1.0000,0.7593,0.8333,0.8333,10,12
openhands_sdk,gpt-5-mini,runtime,uv,1,0.5556,0.7500,0.4136,0.6473,0.6473,20,36
openhands_sdk,gpt-5-mini,runtime,uv,2,0.3750,0.7500,0.1528,0.5360,0.5152,18,48
openhands_sdk,gpt-5-mini,runtime,uv,3,0.2917,0.7500,0.0602,0.4424,0.4341,7,24
openhands_sdk,gpt-5-mini,global,all,,0.4292,0.6750,0.2616,0.5954,0.5863,103,240
openhands_sdk,gpt-5-mini,global,all,0,0.6250,0.7500,0.5417,0.6580,0.6580,15,24
openhands_sdk,gpt-5-mini,global,all,1,0.4722,0.6667,0.3302,0.6318,0.6318,34,72
openhands_sdk,gpt-5-mini,global,all,2,0.3958,0.6562,0.2176,0.5770,0.5666,38,96
openhands_sdk,gpt-5-mini,global,all,3,0.3333,0.6875,0.1065,0.5466,0.5216,16,48
openhands_sdk,gpt-5-mini,constraint_type,clean_architecture,,0.3917,0.7250,0.1769,0.5941,0.5757,47,120
openhands_sdk,gpt-5-mini,constraint_type,postgres,,0.3333,0.5625,0.1759,0.4785,0.4577,32,96
openhands_sdk,gpt-5-mini,constraint_type,sequelize,,0.4167,0.5625,0.2824,0.6295,0.6086,20,48
openhands_sdk,gpt-5-mini,constraint_type,sqlalchemy,,0.3542,0.7500,0.1366,0.5180,0.5139,17,48
openhands_sdk,gpt-5-mini,constraint_type,sqlite,,0.4375,0.7188,0.2361,0.6528,0.6508,42,96
openhands_sdk,gpt-5-mini,framework_constraint,aiohttp:clean_architecture,,0.4667,0.8000,0.2741,0.5586,0.5586,7,15
openhands_sdk,gpt-5-mini,framework_constraint,aiohttp:postgres,,0.3333,0.7500,0.0926,0.4420,0.4420,4,12
openhands_sdk,gpt-5-mini,framework_constraint,aiohttp:sqlalchemy,,0.2500,0.7500,0.0278,0.4287,0.4287,3,12
openhands_sdk,gpt-5-mini,framework_constraint,aiohttp:sqlite,,0.5000,1.0000,0.1667,0.6661,0.6661,6,12
openhands_sdk,gpt-5-mini,framework_constraint,django:clean_architecture,,0.4667,0.8000,0.2741,0.6814,0.6147,7,15
openhands_sdk,gpt-5-mini,framework_constraint,django:postgres,,0.4167,0.7500,0.2685,0.5667,0.4833,5,12
openhands_sdk,gpt-5-mini,framework_constraint,django:sqlalchemy,,0.5000,1.0000,0.2778,0.7184,0.7184,6,12
openhands_sdk,gpt-5-mini,framework_constraint,django:sqlite,,0.6667,1.0000,0.4074,0.8454,0.8454,8,12
openhands_sdk,gpt-5-mini,framework_constraint,express:clean_architecture,,0.6667,1.0000,0.2963,0.7834,0.7834,10,15
openhands_sdk,gpt-5-mini,framework_constraint,express:postgres,,0.7500,1.0000,0.4722,0.8267,0.8267,9,12
openhands_sdk,gpt-5-mini,framework_constraint,express:sequelize,,0.8333,1.0000,0.6481,0.8813,0.8813,10,12
openhands_sdk,gpt-5-mini,framework_constraint,express:sqlite,,0.6667,1.0000,0.4074,0.8612,0.8612,8,12
openhands_sdk,gpt-5-mini,framework_constraint,fastapi:clean_architecture,,0.2000,0.6000,0.0222,0.2543,0.2409,3,15
openhands_sdk,gpt-5-mini,framework_constraint,fastapi:postgres,,0.0000,0.0000,0.0000,0.0678,0.0678,0,12
openhands_sdk,gpt-5-mini,framework_constraint,fastapi:sqlalchemy,,0.0833,0.2500,0.0093,0.1345,0.1178,1,12
openhands_sdk,gpt-5-mini,framework_constraint,fastapi:sqlite,,0.1667,0.5000,0.0185,0.2333,0.2167,2,12
openhands_sdk,gpt-5-mini,framework_constraint,fastify:clean_architecture,,0.0000,0.0000,0.0000,0.6299,0.6299,0,15
openhands_sdk,gpt-5-mini,framework_constraint,fastify:postgres,,0.0000,0.0000,0.0000,0.4514,0.4514,0,12
openhands_sdk,gpt-5-mini,framework_constraint,fastify:sequelize,,0.0000,0.0000,0.0000,0.5431,0.5431,0,12
openhands_sdk,gpt-5-mini,framework_constraint,fastify:sqlite,,0.0000,0.0000,0.0000,0.6724,0.6724,0,12
openhands_sdk,gpt-5-mini,framework_constraint,flask:clean_architecture,,0.4000,1.0000,0.0889,0.6428,0.6428,6,15
openhands_sdk,gpt-5-mini,framework_constraint,flask:postgres,,0.3333,0.7500,0.0926,0.4747,0.4747,4,12
openhands_sdk,gpt-5-mini,framework_constraint,flask:sqlalchemy,,0.5833,1.0000,0.2315,0.7905,0.7905,7,12
openhands_sdk,gpt-5-mini,framework_constraint,flask:sqlite,,0.6667,1.0000,0.4074,0.8448,0.8448,8,12
openhands_sdk,gpt-5-mini,framework_constraint,hono:clean_architecture,,0.2667,0.6000,0.0741,0.2731,0.2731,4,15
openhands_sdk,gpt-5-mini,framework_constraint,hono:postgres,,0.0833,0.2500,0.0093,0.0833,0.0833,1,12
openhands_sdk,gpt-5-mini,framework_constraint,hono:sequelize,,0.0833,0.2500,0.0093,0.1310,0.1310,1,12
openhands_sdk,gpt-5-mini,framework_constraint,hono:sqlite,,0.1667,0.2500,0.0741,0.2224,0.2224,2,12
openhands_sdk,gpt-5-mini,framework_constraint,koa:clean_architecture,,0.6667,1.0000,0.3852,0.9290,0.8623,10,15
openhands_sdk,gpt-5-mini,framework_constraint,koa:postgres,,0.7500,1.0000,0.4722,0.9152,0.8319,9,12
openhands_sdk,gpt-5-mini,framework_constraint,koa:sequelize,,0.7500,1.0000,0.4722,0.9624,0.8790,9,12
openhands_sdk,gpt-5-mini,framework_constraint,koa:sqlite,,0.6667,1.0000,0.4074,0.8770,0.8770,8,12
openhands_sdk,minimax-m2.5,framework,aiohttp,,0.5000,1.0000,0.2778,0.9330,0.9330,6,12
openhands_sdk,minimax-m2.5,framework,express,,0.4167,0.5000,0.3241,0.9165,0.9165,5,12
openhands_sdk,minimax-m2.5,framework,fastapi,,0.1667,0.5000,0.0185,0.9046,0.9046,2,12
openhands_sdk,minimax-m2.5,framework,fastify,,0.0000,0.0000,0.0000,0.8315,0.8315,0,12
openhands_sdk,minimax-m2.5,framework,aiohttp,0,0.3333,1.0000,0.0370,0.9746,0.9746,1,3
openhands_sdk,minimax-m2.5,framework,aiohttp,1,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,minimax-m2.5,framework,aiohttp,2,0.3333,1.0000,0.0370,0.8092,0.8092,1,3
openhands_sdk,minimax-m2.5,framework,aiohttp,3,0.3333,1.0000,0.0370,0.9483,0.9483,1,3
openhands_sdk,minimax-m2.5,framework,express,0,1.0000,1.0000,1.0000,1.0000,1.0000,3,3
openhands_sdk,minimax-m2.5,framework,express,1,0.6667,1.0000,0.2963,0.9949,0.9949,2,3
openhands_sdk,minimax-m2.5,framework,express,2,0.0000,0.0000,0.0000,0.8287,0.8287,0,3
openhands_sdk,minimax-m2.5,framework,express,3,0.0000,0.0000,0.0000,0.8422,0.8422,0,3
openhands_sdk,minimax-m2.5,framework,fastapi,0,0.3333,1.0000,0.0370,0.9567,0.9567,1,3
openhands_sdk,minimax-m2.5,framework,fastapi,1,0.0000,0.0000,0.0000,0.9924,0.9924,0,3
openhands_sdk,minimax-m2.5,framework,fastapi,2,0.3333,1.0000,0.0370,0.9618,0.9618,1,3
openhands_sdk,minimax-m2.5,framework,fastapi,3,0.0000,0.0000,0.0000,0.7073,0.7073,0,3
openhands_sdk,minimax-m2.5,framework,fastify,0,0.0000,0.0000,0.0000,0.8931,0.8931,0,3
openhands_sdk,minimax-m2.5,framework,fastify,1,0.0000,0.0000,0.0000,0.8945,0.8945,0,3
openhands_sdk,minimax-m2.5,framework,fastify,2,0.0000,0.0000,0.0000,0.8916,0.8916,0,3
openhands_sdk,minimax-m2.5,framework,fastify,3,0.0000,0.0000,0.0000,0.6469,0.6469,0,3
openhands_sdk,minimax-m2.5,runtime,node,,0.2083,0.2500,0.1620,0.8740,0.8740,5,24
openhands_sdk,minimax-m2.5,runtime,uv,,0.3333,0.7500,0.1481,0.9188,0.9188,8,24
openhands_sdk,minimax-m2.5,runtime,node,0,0.5000,0.5000,0.5000,0.9466,0.9466,3,6
openhands_sdk,minimax-m2.5,runtime,node,1,0.3333,0.5000,0.1481,0.9447,0.9447,2,6
openhands_sdk,minimax-m2.5,runtime,node,2,0.0000,0.0000,0.0000,0.8601,0.8601,0,6
openhands_sdk,minimax-m2.5,runtime,node,3,0.0000,0.0000,0.0000,0.7445,0.7445,0,6
openhands_sdk,minimax-m2.5,runtime,uv,0,0.3333,1.0000,0.0370,0.9656,0.9656,2,6
openhands_sdk,minimax-m2.5,runtime,uv,1,0.5000,0.5000,0.5000,0.9962,0.9962,3,6
openhands_sdk,minimax-m2.5,runtime,uv,2,0.3333,1.0000,0.0370,0.8855,0.8855,2,6
openhands_sdk,minimax-m2.5,runtime,uv,3,0.1667,0.5000,0.0185,0.8278,0.8278,1,6
openhands_sdk,minimax-m2.5,global,all,,0.2708,0.5000,0.1551,0.8964,0.8964,13,48
openhands_sdk,minimax-m2.5,global,all,0,0.4167,0.7500,0.2685,0.9561,0.9561,5,12
openhands_sdk,minimax-m2.5,global,all,1,0.4167,0.5000,0.3241,0.9704,0.9704,5,12
openhands_sdk,minimax-m2.5,global,all,2,0.1667,0.5000,0.0185,0.8728,0.8728,2,12
openhands_sdk,minimax-m2.5,global,all,3,0.0833,0.2500,0.0093,0.7862,0.7862,1,12
openhands_sdk,minimax-m2.5,constraint_type,clean_architecture,,0.2222,0.4167,0.1173,0.8765,0.8765,8,36
openhands_sdk,minimax-m2.5,constraint_type,postgres,,0.1250,0.3750,0.0139,0.8295,0.8295,3,24
openhands_sdk,minimax-m2.5,constraint_type,sequelize,,0.0000,0.0000,0.0000,0.7445,0.7445,0,6
openhands_sdk,minimax-m2.5,constraint_type,sqlalchemy,,0.1667,0.5000,0.0185,0.8278,0.8278,1,6
openhands_sdk,minimax-m2.5,framework_constraint,aiohttp:clean_architecture,,0.5556,1.0000,0.3580,0.9192,0.9192,5,9
openhands_sdk,minimax-m2.5,framework_constraint,aiohttp:postgres,,0.3333,1.0000,0.0370,0.8787,0.8787,2,6
openhands_sdk,minimax-m2.5,framework_constraint,aiohttp:sqlalchemy,,0.3333,1.0000,0.0370,0.9483,0.9483,1,3
openhands_sdk,minimax-m2.5,framework_constraint,express:clean_architecture,,0.2222,0.3333,0.0988,0.8886,0.8886,2,9
openhands_sdk,minimax-m2.5,framework_constraint,express:postgres,,0.0000,0.0000,0.0000,0.8355,0.8355,0,6
openhands_sdk,minimax-m2.5,framework_constraint,express:sequelize,,0.0000,0.0000,0.0000,0.8422,0.8422,0,3
openhands_sdk,minimax-m2.5,framework_constraint,fastapi:clean_architecture,,0.1111,0.3333,0.0123,0.8872,0.8872,1,9
openhands_sdk,minimax-m2.5,framework_constraint,fastapi:postgres,,0.1667,0.5000,0.0185,0.8346,0.8346,1,6
openhands_sdk,minimax-m2.5,framework_constraint,fastapi:sqlalchemy,,0.0000,0.0000,0.0000,0.7073,0.7073,0,3
openhands_sdk,minimax-m2.5,framework_constraint,fastify:clean_architecture,,0.0000,0.0000,0.0000,0.8110,0.8110,0,9
openhands_sdk,minimax-m2.5,framework_constraint,fastify:postgres,,0.0000,0.0000,0.0000,0.7692,0.7692,0,6
openhands_sdk,minimax-m2.5,framework_constraint,fastify:sequelize,,0.0000,0.0000,0.0000,0.6469,0.6469,0,3
openhands_sdk,qwen3-235b,framework,aiohttp,,0.0667,0.1000,0.0296,0.1576,0.1576,2,30
openhands_sdk,qwen3-235b,framework,django,,0.0000,0.0000,0.0000,0.0213,0.0213,0,30
openhands_sdk,qwen3-235b,framework,express,,0.0333,0.1000,0.0037,0.1667,0.1667,1,30
openhands_sdk,qwen3-235b,framework,fastapi,,0.0000,0.0000,0.0000,0.0362,0.0362,0,30
openhands_sdk,qwen3-235b,framework,fastify,,0.0000,0.0000,0.0000,0.0648,0.0648,0,30
openhands_sdk,qwen3-235b,framework,flask,,0.0667,0.2000,0.0074,0.1195,0.1195,2,30
openhands_sdk,qwen3-235b,framework,hono,,0.0000,0.0000,0.0000,0.0426,0.0426,0,30
openhands_sdk,qwen3-235b,framework,koa,,0.0000,0.0000,0.0000,0.1364,0.1359,0,30
openhands_sdk,qwen3-235b,framework,aiohttp,0,0.6667,1.0000,0.2963,0.6667,0.6667,2,3
openhands_sdk,qwen3-235b,framework,aiohttp,1,0.0000,0.0000,0.0000,0.3031,0.3031,0,9
