agent,model,runtime,task,run_id,subcategory,reasoning
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-unconstrained,run_1,business_logic_defect,"Article serialization crashes because the profile serializer implements the follow-relationship incorrectly, referencing a non-existent `user.followers` attribute instead of the actual related name (e.g. `follow`). This spec-level mistake in computing the `following` field causes 500s on article list/detail endpoints even though routing and auth are otherwise functioning."
mini_swe_sdk,qwen3-coder-next,uv,django-openapi-unconstrained,run_2,auth_misconfiguration,"Nearly all endpoints (including ones that should be public like login/current-user flows) return 401, indicating the JWT/token is not being parsed/validated per spec (e.g., wrong Authorization header scheme or middleware applied too broadly). The downstream null slugs/404s and other errors cascade because authentication never succeeds, preventing proper resource creation and state propagation."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture,run_0,auth_misconfiguration,"After a successful login (200 with a token), protected endpoints like GET/PUT /api/user still return 401, indicating the auth dependency/middleware is not accepting the token format/header the tests send (e.g., expecting a different scheme than ""Token <jwt>""). The downstream article failures (null slug paths, 422/404 on favorite/comment) cascade because authenticated creation/feed operations can’t run correctly without valid auth context."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture,run_2,incorrect_query_logic,"The failing cases are specifically the /api/articles?favorited=<username> filter returning the wrong article set (and/or wrong favorited/favoritesCount flags) while the route exists and returns 200, indicating the query/join used to select articles favorited by a given user is implemented incorrectly rather than an auth or runtime DB failure."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_0,auth_misconfiguration,"Most core write/protected endpoints consistently return 401, indicating the primary failure is in auth dependency/token handling (e.g., parsing/validating the Authorization header or returning None instead of raising), which then prevents state creation and cascades into downstream null slugs and 404/422s. The ArticleService AttributeError is a separate bug but not the upstream cause of the widespread failures."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_1,business_logic_defect,"The failing tests are on endpoints that return 200 but with incorrect response/state (current user fields, updated user data, and article favoriting flags/counts), indicating the implementation doesn’t match the RealWorld API spec rather than missing routes, auth failures, or DB/runtime errors."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres,run_2,business_logic_defect,"Multiple endpoints violate the RealWorld API contract: registration/update return 422 due to request/response schema mismatches, and /api/articles returns an object {articles, articlesCount} while the response model expects a list, triggering FastAPI ResponseValidationError. The widespread 401s are likely secondary to the broken auth/user flows rather than a pure auth header/middleware misconfiguration."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_1,state_propagation_failure,"The create-article flow returns an article with a null slug, so subsequent tests call routes like /api/articles/null and FastAPI rejects the path parameter with 422. This points to slug not being generated/persisted or not being serialized in the create-article response, causing cascading failures across all slug-dependent operations."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-postgres-sqlalchemy,run_2,auth_misconfiguration,"After a successful login (200), all endpoints that require authentication (/api/user, article create/update, feed, favorite, comments) still return 401, indicating the server is not accepting/validating the token from the expected Authorization header format or is applying auth middleware incorrectly. The subsequent 'null' slugs and downstream 404/422s are cascading effects of failing to create/fetch authenticated resources."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_0,state_propagation_failure,"Article creation returns an invalid/null slug, so subsequent operations use paths like /api/articles/null and fail FastAPI path validation with 422. The upstream issue is that the created article’s identifier (slug) is not being generated/serialized/returned correctly and thus cannot be propagated to dependent requests."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-clean_architecture-sqlite-sqlalchemy,run_1,incorrect_query_logic,"GET /api/articles/feed returns a 422 with a domain error payload ('Article not found'), indicating the feed handler is executing the wrong retrieval path (likely calling a single-article lookup or filtering by an incorrect identifier) rather than querying the followed-authors article list; auth is working (other protected endpoints return 200)."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_0,database_runtime_error,"The PUT /api/user fails with SQLAlchemy InvalidRequestError because the code attempts to update/refresh/commit a User instance that is detached (not persistent) in the current request session, indicating incorrect session/instance lifecycle management rather than query or business-logic issues."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_1,auth_misconfiguration,"The primary failures stem from broken current-user resolution: protected endpoints treat the authenticated user as None (e.g., unfollow_user dereferences user.id), causing 500s, and /api/user returns 401 even after login. This indicates the auth dependency/token parsing/validation is misconfigured, with downstream 404/500s cascading from missing user context."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres,run_2,auth_misconfiguration,"The upstream failure is broken request/auth handling: register/login return 422 due to mismatched request schemas, preventing token issuance, and most endpoints then cascade into 401 Unauthorized. The SQLAlchemy DetachedInstanceError is a secondary issue that appears after auth/session flow, but the primary root cause of the test failures is the misconfigured auth/request contract."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres-sqlalchemy,run_0,framework_idiosyncrasy,"In FastAPI, a dynamic route like /api/articles/{slug} will match /api/articles/feed unless the static /api/articles/feed route is registered first; the request is being routed to the slug handler with slug='feed', which then raises the 404 'Article not found'."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-postgres-sqlalchemy,run_1,auth_misconfiguration,"After a successful /api/users/login (200), every endpoint that requires authentication returns 401, indicating the token is not being accepted/parsed/validated correctly (e.g., wrong Authorization header scheme or token verification mismatch). The subsequent null-slug 404s are downstream/cascading because authenticated create operations never succeed, so no valid slug is produced for later requests."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-sqlite-sqlalchemy,run_1,auth_misconfiguration,"After a successful login (200), every protected endpoint still returns 401, indicating the JWT is not being extracted/validated from the Authorization header in the expected format (e.g., missing/incorrect 'Token <jwt>' handling) or the auth dependency is misapplied. The subsequent null slug 404s are cascading from the inability to create articles/comments due to persistent unauthorized responses."
mini_swe_sdk,qwen3-coder-next,uv,fastapi-openapi-unconstrained,run_0,business_logic_defect,"The 500 is caused by application/model mismatch: the handler sets `comment.article_slug = slug` but the Pydantic `Comment` model does not define `article_slug`, triggering a ValueError. This is a spec/implementation logic bug in comment creation rather than auth, query, or DB runtime behavior."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres,run_2,database_runtime_error,"The primary upstream failure is runtime DB initialization not occurring in the actual server process (init_db only runs under __main__, but the app is started via import), leaving required tables like ""users"" missing and causing psycopg2 UndefinedTable 500s. Subsequent 500s (e.g., jsonify failing on ORM objects) are secondary, but the first root cause is the database schema not being created at runtime."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_1,state_propagation_failure,"The only failing test is POST /api/articles/:slug/favorite despite returning 200, indicating the favorite mutation isn’t being persisted/propagated into the returned article state (e.g., favorited remains false and/or favoritesCount doesn’t increment) rather than an auth, routing, or query crash issue."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-postgres-sqlalchemy,run_2,auth_misconfiguration,"User registration crashes with an AttributeError in AuthService (missing _hash_password), preventing account creation and token issuance; this breaks the authentication flow and causes the widespread 401s and downstream null/invalid resource access seen in later tests."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_0,database_runtime_error,"GET /api/articles crashes at runtime inside ArticleRepository.get_all with an UnboundLocalError when accessing the SQLAlchemy model (""Article.query""), indicating incorrect repository/ORM usage (a local name shadowing or missing import) rather than an auth or spec-level behavior issue."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_1,state_propagation_failure,"The favorite and follow POST endpoints return 200 but the resulting state (favorite relationship / following relationship and derived fields like favorited, favoritesCount, following) is not correctly persisted or reflected in subsequent reads, indicating a failure to propagate and store the mutation rather than missing routes or auth/query issues."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite,run_2,database_runtime_error,"The article listing filters crash at runtime with a NameError because the repository query references the ORM model `User` without importing/defining it (`query.join(Favorite).join(User)`), causing 500s on author/favorited filters."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_0,database_runtime_error,"Requests crash with SQLAlchemy/SQLite OperationalError ""no such table: follows"", meaning the schema/tables were never created (or migrations weren’t run) for the database the app is using. This missing-table runtime DB failure is the upstream cause of the widespread 500s and subsequent cascading 422s."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-clean_architecture-sqlite-sqlalchemy,run_1,incorrect_query_logic,"The 500s are caused by SQLAlchemy ORM query construction errors, specifically an ambiguous/undefined join to the Tag mapper (InvalidRequestError: ""Don't know how to join to Tag""), indicating the article-by-tag filtering query lacks an explicit left side/ON clause rather than an auth or routing issue."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-postgres,run_1,database_runtime_error,"SQLAlchemy mapper initialization fails at runtime due to an invalid relationship configuration: Article.tags declares back_populates='tags' but Tag has no corresponding 'tags' relationship, raising InvalidRequestError and causing 500/422 responses across endpoints."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-postgres-sqlalchemy,run_2,business_logic_defect,"Multiple core endpoints 500 because the application calls non-existent model serialization helpers (e.g., User.to_profile_dict), indicating incomplete/incorrect implementation of required domain methods rather than auth, query, or DB API misuse. The missing profile/article dict methods break response construction across follow/profile and likely other resources, cascading into widespread 500/422 failures."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-sqlite,run_1,business_logic_defect,"Profile and follow/unfollow endpoints return 200 but fail spec-level assertions, implying the follow relationship and/or `following` flag computation is implemented incorrectly (e.g., not persisting the follower link or not deriving `following` from the authenticated user vs target profile) rather than an auth, routing, or DB runtime failure."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-sqlite-sqlalchemy,run_0,auth_misconfiguration,"After a successful login (200), every endpoint that requires authentication immediately returns 401, indicating the server is not correctly parsing/validating the Authorization token (e.g., wrong header scheme or JWT secret/claims mismatch). The subsequent /api/articles/null 404s are downstream because authenticated article creation fails, so no slug is ever produced/propagated."
mini_swe_sdk,qwen3-coder-next,uv,flask-openapi-unconstrained,run_2,state_propagation_failure,"The favorite endpoint returns 200 but does not update/propagate the favorite state into the article representation (e.g., favorited/favoritesCount) because the code only records the slug in favorites_db and then returns the unchanged article object. This causes the POST /favorite behavior to be incorrect even though routing and auth succeed."
